================================================================================
RUNG 3A GAM FINE-TUNE — n_splines fine-grained sweep [4, 6, 7, 8, 9]
Coarse sweep: n=5 Sharpe=0.79 >> n=10 Sharpe=0.55
Goal: find true peak between n=3 and n=10
================================================================================
Loading panel: data/master_panel_v2.parquet
  46,811 rows, 119 months, 442 tickers, 27 features

================================================================================
n_splines = 4
================================================================================
  [gam_ns8] fold  37/58 | 2023-02 | n_train=36,960 | n_test= 424 | IC=-0.0934 | elapsed=22174.1s
  [gam_ns8] fold  38/58 | 2023-03 | n_train=37,384 | n_test= 424 | IC=-0.0892 | elapsed=22192.0s
  [gam_ns8] fold  39/58 | 2023-04 | n_train=37,808 | n_test= 424 | IC=+0.1942 | elapsed=22210.1s
  [gam_ns8] fold  40/58 | 2023-05 | n_train=38,232 | n_test= 425 | IC=+0.1124 | elapsed=22228.4s
  [gam_ns8] fold  41/58 | 2023-06 | n_train=38,656 | n_test= 425 | IC=+0.0936 | elapsed=22246.9s
  [gam_ns8] fold  42/58 | 2023-07 | n_train=39,081 | n_test= 425 | IC=-0.0054 | elapsed=22265.7s
  [gam_ns8] fold  43/58 | 2023-08 | n_train=39,506 | n_test= 426 | IC=-0.0021 | elapsed=22284.7s
  [gam_ns8] fold  44/58 | 2023-09 | n_train=39,931 | n_test= 427 | IC=-0.2654 | elapsed=25263.0s
  [gam_ns8] fold  45/58 | 2023-10 | n_train=40,357 | n_test= 428 | IC=+0.0919 | elapsed=27230.1s
  [gam_ns8] fold  46/58 | 2023-11 | n_train=40,784 | n_test= 428 | IC=+0.2501 | elapsed=30456.0s
  [gam_ns8] fold  47/58 | 2023-12 | n_train=41,212 | n_test= 428 | IC=-0.1626 | elapsed=33180.6s
  [gam_ns8] fold  48/58 | 2024-01 | n_train=41,640 | n_test= 428 | IC=+0.1573 | elapsed=35268.2s
  [gam_ns8] fold  49/58 | 2024-02 | n_train=42,068 | n_test= 428 | IC=+0.0817 | elapsed=36363.7s
  [gam_ns8] fold  50/58 | 2024-03 | n_train=42,496 | n_test= 429 | IC=-0.1114 | elapsed=38798.1s
  [gam_ns8] fold  51/58 | 2024-04 | n_train=42,924 | n_test= 432 | IC=+0.0368 | elapsed=40709.5s
  [gam_ns8] fold  52/58 | 2024-05 | n_train=43,353 | n_test= 432 | IC=-0.0073 | elapsed=40856.5s
  [gam_ns8] fold  53/58 | 2024-06 | n_train=43,785 | n_test= 432 | IC=-0.0080 | elapsed=40877.6s
  [gam_ns8] fold  54/58 | 2024-07 | n_train=44,217 | n_test= 432 | IC=-0.0707 | elapsed=42807.4s
  [gam_ns8] fold  55/58 | 2024-08 | n_train=44,649 | n_test= 432 | IC=+0.0787 | elapsed=42828.7s
  [gam_ns8] fold  56/58 | 2024-09 | n_train=45,081 | n_test= 432 | IC=-0.1049 | elapsed=42856.8s
  [gam_ns8] fold  57/58 | 2024-10 | n_train=45,513 | n_test= 433 | IC=-0.0151 | elapsed=42904.6s
  [gam_ns8] fold  58/58 | 2024-11 | n_train=45,945 | n_test= 433 | IC=+0.0200 | elapsed=42940.1s

  DONE n_splines=8: IC=+0.0057, IC_IR=0.0529, Sharpe=0.464, Hit=48.3%, elapsed=42940.2s

================================================================================
n_splines = 9
================================================================================
  [gam_ns9] fold   1/58 | 2020-02 | n_train=22,025 | n_test= 401 | IC=-0.0148 | elapsed=425.1s
  [gam_ns9] fold   2/58 | 2020-03 | n_train=22,426 | n_test= 401 | IC=+0.1401 | elapsed=439.8s
  [gam_ns9] fold   3/58 | 2020-04 | n_train=22,827 | n_test= 408 | IC=+0.1192 | elapsed=646.0s
  [gam_ns9] fold   4/58 | 2020-05 | n_train=23,228 | n_test= 408 | IC=+0.2232 | elapsed=1079.2s
  [gam_ns9] fold   5/58 | 2020-06 | n_train=23,636 | n_test= 408 | IC=-0.0315 | elapsed=1094.6s
  [gam_ns9] fold   6/58 | 2020-07 | n_train=24,044 | n_test= 409 | IC=+0.0739 | elapsed=1219.4s
  [gam_ns9] fold   7/58 | 2020-08 | n_train=24,452 | n_test= 409 | IC=-0.0001 | elapsed=1253.0s
  [gam_ns9] fold   8/58 | 2020-09 | n_train=24,861 | n_test= 410 | IC=-0.0263 | elapsed=2223.4s
  [gam_ns9] fold   9/58 | 2020-10 | n_train=25,270 | n_test= 409 | IC=-0.0087 | elapsed=2661.1s
  [gam_ns9] fold  10/58 | 2020-11 | n_train=25,680 | n_test= 411 | IC=+0.0586 | elapsed=2720.4s
  [gam_ns9] fold  11/58 | 2020-12 | n_train=26,089 | n_test= 414 | IC=+0.0135 | elapsed=2744.3s
  [gam_ns9] fold  12/58 | 2021-01 | n_train=26,500 | n_test= 416 | IC=+0.0597 | elapsed=3660.2s
  [gam_ns9] fold  13/58 | 2021-02 | n_train=26,914 | n_test= 414 | IC=-0.1291 | elapsed=3674.4s
  [gam_ns9] fold  14/58 | 2021-03 | n_train=27,330 | n_test= 414 | IC=-0.0209 | elapsed=4590.7s
  [gam_ns9] fold  15/58 | 2021-04 | n_train=27,744 | n_test= 416 | IC=+0.0239 | elapsed=4605.5s
  [gam_ns9] fold  16/58 | 2021-05 | n_train=28,158 | n_test= 416 | IC=+0.1990 | elapsed=6784.3s
  [gam_ns9] fold  17/58 | 2021-06 | n_train=28,574 | n_test= 416 | IC=-0.1000 | elapsed=6799.4s
  [gam_ns9] fold  18/58 | 2021-07 | n_train=28,990 | n_test= 417 | IC=-0.0559 | elapsed=7065.5s
  [gam_ns9] fold  19/58 | 2021-08 | n_train=29,406 | n_test= 417 | IC=+0.0228 | elapsed=7126.0s
  [gam_ns9] fold  20/58 | 2021-09 | n_train=29,823 | n_test= 417 | IC=+0.0850 | elapsed=7544.7s
  [gam_ns9] fold  21/58 | 2021-10 | n_train=30,240 | n_test= 418 | IC=+0.0671 | elapsed=8465.5s
  [gam_ns9] fold  22/58 | 2021-11 | n_train=30,657 | n_test= 418 | IC=-0.0208 | elapsed=8481.6s
  [gam_ns9] fold  23/58 | 2021-12 | n_train=31,075 | n_test= 418 | IC=-0.2017 | elapsed=8930.5s
  [gam_ns9] fold  24/58 | 2022-01 | n_train=31,493 | n_test= 418 | IC=-0.0586 | elapsed=9850.9s
  [gam_ns9] fold  25/58 | 2022-02 | n_train=31,911 | n_test= 418 | IC=-0.1154 | elapsed=9867.8s
  [gam_ns9] fold  26/58 | 2022-03 | n_train=32,329 | n_test= 418 | IC=-0.0998 | elapsed=11206.2s
  [gam_ns9] fold  27/58 | 2022-04 | n_train=32,747 | n_test= 419 | IC=-0.1200 | elapsed=11310.9s
  [gam_ns9] fold  28/58 | 2022-05 | n_train=33,165 | n_test= 420 | IC=-0.0563 | elapsed=11695.7s
  [gam_ns9] fold  29/58 | 2022-06 | n_train=33,584 | n_test= 422 | IC=-0.0091 | elapsed=11917.8s
  [gam_ns9] fold  30/58 | 2022-07 | n_train=34,004 | n_test= 422 | IC=-0.0262 | elapsed=12138.8s
  [gam_ns9] fold  31/58 | 2022-08 | n_train=34,426 | n_test= 422 | IC=+0.0144 | elapsed=12567.3s
  [gam_ns9] fold  32/58 | 2022-09 | n_train=34,848 | n_test= 422 | IC=+0.0141 | elapsed=13820.2s
  [gam_ns9] fold  33/58 | 2022-10 | n_train=35,270 | n_test= 422 | IC=-0.1166 | elapsed=15896.9s
  [gam_ns9] fold  34/58 | 2022-11 | n_train=35,692 | n_test= 423 | IC=-0.1224 | elapsed=17739.2s
  [gam_ns9] fold  35/58 | 2022-12 | n_train=36,114 | n_test= 423 | IC=+0.1537 | elapsed=19709.1s
  [gam_ns9] fold  36/58 | 2023-01 | n_train=36,537 | n_test= 424 | IC=+0.0967 | elapsed=20980.6s
  [gam_ns9] fold  37/58 | 2023-02 | n_train=36,960 | n_test= 424 | IC=-0.0557 | elapsed=23837.4s
  [gam_ns9] fold  38/58 | 2023-03 | n_train=37,384 | n_test= 424 | IC=-0.0838 | elapsed=27494.6s
  [gam_ns9] fold  39/58 | 2023-04 | n_train=37,808 | n_test= 424 | IC=+0.1875 | elapsed=30285.3s
  [gam_ns9] fold  40/58 | 2023-05 | n_train=38,232 | n_test= 425 | IC=+0.0914 | elapsed=33187.0s
  [gam_ns9] fold  41/58 | 2023-06 | n_train=38,656 | n_test= 425 | IC=+0.0709 | elapsed=34852.5s
  [gam_ns9] fold  42/58 | 2023-07 | n_train=39,081 | n_test= 425 | IC=-0.0022 | elapsed=36907.8s
  [gam_ns9] fold  43/58 | 2023-08 | n_train=39,506 | n_test= 426 | IC=-0.0094 | elapsed=38475.6s
  [gam_ns9] fold  44/58 | 2023-09 | n_train=39,931 | n_test= 427 | IC=-0.2638 | elapsed=40490.9s
  [gam_ns9] fold  45/58 | 2023-10 | n_train=40,357 | n_test= 428 | IC=+0.0991 | elapsed=41047.1s
  [gam_ns9] fold  46/58 | 2023-11 | n_train=40,784 | n_test= 428 | IC=+0.2504 | elapsed=42132.9s
  [gam_ns9] fold  47/58 | 2023-12 | n_train=41,212 | n_test= 428 | IC=-0.1380 | elapsed=44395.0s
  [gam_ns9] fold  48/58 | 2024-01 | n_train=41,640 | n_test= 428 | IC=+0.1692 | elapsed=44417.5s
  [gam_ns9] fold  49/58 | 2024-02 | n_train=42,068 | n_test= 428 | IC=+0.0583 | elapsed=44439.7s
  [gam_ns9] fold  50/58 | 2024-03 | n_train=42,496 | n_test= 429 | IC=-0.1115 | elapsed=44462.9s
  [gam_ns9] fold  51/58 | 2024-04 | n_train=42,924 | n_test= 432 | IC=+0.0354 | elapsed=44485.4s
  [gam_ns9] fold  52/58 | 2024-05 | n_train=43,353 | n_test= 432 | IC=+0.0270 | elapsed=45124.7s
  [gam_ns9] fold  53/58 | 2024-06 | n_train=43,785 | n_test= 432 | IC=-0.0115 | elapsed=45148.7s
  [gam_ns9] fold  54/58 | 2024-07 | n_train=44,217 | n_test= 432 | IC=-0.0498 | elapsed=45172.6s
  [gam_ns9] fold  55/58 | 2024-08 | n_train=44,649 | n_test= 432 | IC=+0.0276 | elapsed=45196.3s
  [gam_ns9] fold  56/58 | 2024-09 | n_train=45,081 | n_test= 432 | IC=-0.0774 | elapsed=45220.3s
  [gam_ns9] fold  57/58 | 2024-10 | n_train=45,513 | n_test= 433 | IC=-0.0060 | elapsed=45247.1s
  [gam_ns9] fold  58/58 | 2024-11 | n_train=45,945 | n_test= 433 | IC=+0.0365 | elapsed=45274.2s

  DONE n_splines=9: IC=+0.0047, IC_IR=0.0460, Sharpe=0.468, Hit=46.6%, elapsed=45274.3s

Saved results -> output/rung3a_n_splines_finetune.csv

================================================================================
FINE-TUNE SUMMARY TABLE
================================================================================
 n_splines  IC_mean  IC_std  IC_IR  Hit_Rate  LS_Sharpe  n_months  wall_sec
         4   0.0141  0.1263 0.1114     0.517      0.828        58     597.9
         6   0.0115  0.1139 0.1009     0.552      0.654        58     874.1
         7   0.0095  0.1090 0.0874     0.552      0.561        58    3388.8
         8   0.0057  0.1074 0.0529     0.483      0.464        58   42940.2
         9   0.0047  0.1030 0.0460     0.466      0.468        58   45274.3

================================================================================
VERDICT (vs coarse sweep reference: n=5 Sharpe=0.79, n=10 Sharpe=0.55)
================================================================================
  Best n_splines by LS_Sharpe: 4 (Sharpe=0.828, IC=+0.0141)
  Best n_splines by IC_mean:   4 (IC=+0.0141, Sharpe=0.828)

  n=4 BEATS coarse n=5 by ΔSharpe=+0.038 — NEW OPTIMUM FOUND

  IC range across fine-tune configs: +0.0047 to +0.0141 (Δ=0.0094)
  Sharpe range across fine-tune configs: 0.464 to 0.828 (Δ=0.364)

  RECOMMENDATION: Use n_splines=5 (coarse sweep winner) unless fine-tune shows ΔSharpe > 0.05 for another value.
================================================================================
Outputs: output/rung3a_n_splines_finetune.csv
Log:     output/rung3a_n_splines_finetune_log.txt
================================================================================
